"","MD-R-EB-5","MD-R-EB-6","MD-R-EB-7","MD-R-EB-8"
"Gm15759",1,2,0,0
"Aox2",3,2,2,1
"Gm37607",62,53,32,61
"Bzw1",18004,15560,9310,18266
"Clk1",4781,3984,2172,4814
"Ppil3",834,673,379,807
"Nif3l1",1802,1577,887,1816
"Orc2",4146,3621,2146,4465
"Gm23966",20,18,4,14
"Gm15834",15,11,5,22
"Fam126b",939,769,503,941
"Ndufb3",674,597,331,752
"Gm29389",0,0,0,0
"Gm18802",0,0,0,0
"Cbx3-ps7",0,0,2,0
"Flacc1",0,0,4,0
"Gm20257",0,0,0,0
"Gm28803",0,0,0,0
"Cflar",690,641,375,774
"Gm3841",0,2,0,0
"Casp8",189,180,117,226
"Gm37760",22,20,9,32
"Gm28802",0,0,2,0
"Trak2",1763,1399,826,1573
"Stradb",291,276,163,283
"C2cd6",1,1,2,0
"AC169382.1",0,0,0,0
"Gm29018",0,0,0,0
"Gm25502",0,0,0,0
"Tmem237",665,646,354,657
"G730003C15Rik",11,11,6,13
"Mpp4",25,20,11,18
"Gm29017",64,35,27,66
"Gm19125",7,1,1,3
"Als2",3891,3130,1798,3546
"Cdk15",5,6,2,9
"Gm29016",1,0,2,3
"Gm37737",21,20,10,20
"Fzd7",8966,8548,4584,10134
"Gm26813",296,258,172,323
"Gm973",19,30,14,23
"Gm28411",0,0,0,0
"1700122D07Rik",0,0,0,0
"Sumo1",2218,1889,1409,2768
"Gm24545",0,0,0,1
"D430013B06Rik",135,111,81,137
"Gm29596",4,5,5,3
"Nop58",15878,13201,7952,16303
"Snord70",10,16,8,11
"Gm26293",0,0,0,0
"Gm26287",11,16,6,13
"Snord11",9,7,3,4
"Bmpr2",3520,2921,1710,3656
"Gm38125",11,19,8,23
"Gm37977",9,8,8,6
"Fam117b",1241,1166,694,1438
"Gm37531",29,21,18,40
"Gm18829",12,16,8,22
"Ica1l",36,32,15,53
"Wdr12",3587,2926,1844,3861
"Carf",487,416,201,447
"Gm15464",2,2,1,7
"Nbeal1",3557,3078,1805,3811
"Gm29332",0,0,0,0
"Cyp20a1",889,860,484,937
"6030460B20Rik",22,20,15,31
"Abi2",4792,4038,2705,5069
"Raph1",4079,3387,1996,3540
"Gm11575",10,10,2,7
"Gm11576",3,2,1,2
"Gm11578",0,1,0,0
"Gm38388",0,0,0,0
"Gm23762",0,0,0,0
"Gm11577",0,0,0,0
"Eif4a-ps4",369,350,232,415
"Cd28",0,0,0,1
"Gm11579",2,0,0,0
"2310016D23Rik",0,0,0,0
"Gm37198",0,0,1,0
"Gm11609",0,0,0,0
"Gm11581",0,0,0,0
"Gm38137",0,0,0,1
"Ctla4",0,0,0,0
"Rpl18-ps1",27,25,19,28
"Gm11582",0,0,0,0
"Icos",2,2,0,5
"Gm37039",1,0,0,0
"Rpl17-ps1",4,2,3,10
"Gm11590",0,0,0,0
"Gm11591",0,0,0,0
"Gm28083",0,0,0,0
"Gm11587",1,0,0,0
"9530026F06Rik",0,0,0,0
"Gm11588",4,4,0,1
"Gm25839",0,0,0,0
"Gm28449",1,5,1,4
"Gm36943",0,0,0,0
"Gm28094",0,0,0,0
"4930587A21Rik",0,0,0,0
"Pard3b",96,83,42,82
"Gm37205",9,6,5,3
"Gm38012",4,1,1,1
"Gm38278",2,4,0,1
"Pard3bos1",2,2,3,2
"Gm38075",4,4,1,1
"Gm29640",1,0,0,0
"Gm29641",0,0,0,1
"Pard3bos2",1,0,1,0
"Gm38351",1,2,0,1
"Pard3bos3",0,0,0,1
"Gm29084",0,1,0,1
"Gm11600",0,0,0,0
"Gm11599",1,0,0,5
"Nrp2",1513,951,443,714
"Gm29083",6,4,1,2
"Gm37121",17,8,2,5
"Gm4208",0,0,0,2
"Ino80d",5078,4160,2246,4703
"Gm44468",0,0,0,0
"Gm24942",0,0,1,0
"Rps13-ps7",0,0,0,0
"Rps27-ps1",7,4,4,6
"Ino80dos",161,110,74,133
"Gm20342",504,373,197,427
"Ndufs1",4722,4160,2342,4695
"Gm24557",1,2,0,0
"Eef1b2",16892,14214,8495,17224
"Gm27390",0,0,0,0
"Gm26457",43,51,28,61
"Snora41",87,92,31,124
"Gpr1",88,91,39,117
"Gm27512",1,4,0,0
"Platr12",66,46,30,65
"1700039I01Rik",10,2,7,7
"Gm11608",18,4,12,13
"Gm24513",1,0,0,2
"Zdbf2",11853,11280,7223,13954
"Gm23448",9,2,4,4
"Gm11606",0,0,0,0
"Gm11605",3,5,0,3
"Adam23",3059,2703,1847,3486
"Gm22281",21,10,4,19
"Gm39653",0,0,0,0
"Dytn",0,0,0,1
"Gm12748",0,0,0,0
"Mdh1b",3,1,3,8
"Fastkd2",2405,2081,1367,2521
"4933402D24Rik",36,49,24,52
"Gm13751",0,0,1,1
"Gm13754",0,0,0,0
"Gm13749",0,0,0,0
"Klf7",1744,1604,936,2039
"Mir6899",0,1,0,0
"Gm13748",8,5,5,4
"Gm13750",1,4,0,2
"Gm28981",0,0,1,0
"Gm25748",0,0,0,0
"Gm28980",0,0,0,0
"Creb1",4711,4269,2644,5437
"Mettl21a",305,301,187,359
"Gm28982",2,2,3,2
"Gm29152",0,1,0,0
"2810408I11Rik",176,148,100,199
"Ccnyl1",902,765,401,890
"Fzd5",1684,1488,922,1771
"Gm38058",18,21,9,28
"Plekhm3",691,566,336,592
"Rpl31-ps24",1,2,1,5
"Rpl10a-ps1",43,48,35,59
"Gm24788",0,0,0,0
"Akr1cl",0,1,0,0
"Gm8550",0,0,0,0
"Cryge",0,2,0,0
"Crygd",2,3,1,0
"Crygc",1,1,0,3
"Crygb",3,0,2,1
"Gm7329",0,0,0,0
"Cryga",1,3,1,1
"Gm28845",0,0,0,0
"D630023F18Rik",130,87,44,58
"Idh1",4249,3795,2443,4426
"Pikfyve",5452,4534,2804,5555
"Pth2r",12,7,3,7
"Gm28927",0,0,0,0
"Gm28926",0,2,0,2
"Gm28925",0,1,0,0
"Gm28923",0,0,0,0
"Gm28922",0,0,0,1
"Gm28728",0,0,0,0
"Gm5255",0,0,0,0
"Gm8805",1,0,0,0
"Crygf",0,0,0,0
"Gm8809",0,0,0,0
"Gm15659",0,0,1,0
"Gm8812",0,0,0,0
"Map2",665,655,443,833
"Gm24729",0,1,1,0
"Gm10558",4,7,2,6
"Gm25411",0,0,1,0
"Unc80",254,204,139,335
"Gm37181",4,6,0,5
"Rpe",2420,2007,1146,2092
"Kansl1l",818,697,388,803
"Gm37570",74,47,35,72
"Gm38387",41,38,27,64
"Gm38162",52,32,27,67
"Gm15789",37,20,12,30
"6820402A03Rik",40,33,16,47
"Gm37285",58,37,24,46
"Gm37755",96,85,41,104
"Gm38218",37,29,10,31
"Acadl",2354,1914,1120,2450
"Gm15793",5,10,3,8
"Gm27934",0,0,0,1
"Gm25832",0,0,0,1
"Myl1",3,2,6,3
"Rpl31-ps14",0,2,2,0
"Gm15826",0,0,0,0
"Lancl1",749,653,406,728
"Cps1",11,7,4,6
"Gm15668",0,1,0,0
"Gm26342",0,0,0,0
"Kif22-ps",0,0,0,1
"Gm22548",0,0,0,0
"Gm15669",0,0,0,0
"Gm37957",0,0,0,0
"Gm23189",0,0,0,0
"Gm15671",0,0,0,0
"Erbb4",18,11,4,10
"Gm37100",0,0,0,0
"Gm15670",0,0,0,0
"Gm25542",0,0,0,0
"Gm19335",0,0,0,0
"Gm37735",0,0,0,0
"Gm37769",2,0,1,1
"Gm37061",0,0,0,1
"Gm16076",1,2,1,0
"Gm8840",0,0,0,0
"Pced1c-ps",0,0,0,2
"Gm28497",0,1,1,1
"Gm29113",3,5,1,3
"Gm29114",11,7,4,7
"Ikzf2",271,227,115,236
"Gm29112",4,2,3,4
"Gm28112",8,3,4,5
"Gm37930",0,0,0,0
"Spag16",100,83,47,85
"Gm22665",0,0,0,0
"Gm23879",0,0,0,0
"Gm28580",0,0,0,0
"Gm38272",0,0,0,0
"Gm37456",0,0,0,0
"Gm23422",0,0,0,0
"Vwc2l",0,0,0,0
"Bard1",2615,2261,1188,2272
"Gm16236",12,8,6,19
"Gm8870",1,0,1,2
"Abca12",1,2,2,4
"Gm6947",0,0,0,0
"Atic",8092,6999,4458,8360
"Fn1",21691,17296,11264,19732
"Apol7d",14,14,6,8
"Gm5829",4,1,0,1
"Gm5256",1,2,3,2
"Gm37217",1,1,0,0
"Gm8883",0,0,0,0
"Gm28818",0,0,0,0
"4933417E11Rik",1,0,0,0
"4930556G22Rik",1,1,0,0
"Gm5528",0,1,0,3
"Gm8885",2,2,2,6
"Gm4319",0,0,0,0
"Mreg",2756,1935,773,1176
"Gm25360",41,36,16,48
"Gm23472",12,7,4,12
"Gm24497",21,7,5,22
"Gm25939",32,28,8,20
"Pecr",406,342,189,382
"Tmem169",25,19,8,15
"Xrcc5",4078,3307,1813,3317
"Marchf4",2,0,1,1
"Gm15843",2,0,1,2
"Smarcal1",1679,1404,774,1557
"Gm39662",3,6,1,1
"Ankar",1,0,0,2
"Gm18035",0,0,0,0
"Gm45859",0,0,0,0
"Rpl37a",3816,3103,1456,3683
"Igfbp2",6193,5564,2365,5022
"Igfbp5",270,268,124,254
"1700027A15Rik",0,0,0,0
"Tnp1",1,0,0,0
"Gm38106",0,0,0,0
"Gm29185",0,0,0,0
"Gm29184",0,0,0,0
"Pinc",0,0,0,0
"Gm27315",0,0,0,0
"D530049I02Rik",0,0,0,0
"Gm9553",0,0,0,0
"C530043A13Rik",4,3,2,1
"Gm29186",0,0,0,0
"6030407O03Rik",1,1,0,2
"Gm29183",1,0,0,0
"Mir6351",0,0,0,0
"Tns1",736,546,368,662
"Rufy4",5,6,4,9
"Cxcr2",0,2,0,0
"Cxcr1",0,0,2,1
"Mir1928",0,0,0,0
"Gm25524",1,0,0,0
"Arpc2",5863,4859,2622,5121
"Gpbar1",16,25,12,16
"Aamp",4067,3343,1657,3592
"Gm28364",0,0,0,0
"Pnkd",976,859,329,673
"Gm37503",11,8,1,9
"Tmbim1",813,732,279,607
"Gm29358",0,0,0,0
"Gm37931",15,10,2,9
"Catip",12,7,3,6
"Slc11a1",34,24,11,11
"Ctdsp1",1462,1313,636,1286
"Mir26b",8,9,2,8
"Vil1",60,65,39,97
"Usp37",5141,4338,2669,5200
"Gm37733",281,181,151,241
"Cnot9",5312,4387,2512,4852
"Plcd4",78,84,48,76
"Zfp142",1723,1380,757,1587
"Gm25035",11,1,1,7
"Bcs1l",429,387,227,389
"Rnf25",834,731,374,775
"Stk36",155,127,82,113
"Ttll4",7614,6582,4067,8156
"Cyp27a1",75,90,35,104
"Prkag3",8,5,1,3
"Gm27507",0,0,0,0
"Wnt6",12,7,3,4
"Gm29539",0,1,0,0
"Wnt10a",3,6,1,3
"Gm16582",0,0,1,1
"Cdk5r2",147,124,58,162
"Fev",4,3,3,8
"Cryba2",0,0,0,0
"Mir375",0,0,0,0
"Cfap65",6,4,3,7
"Gm15841",0,0,0,0
"Ihh",11,8,6,17
"Gm37744",5,2,2,1
"Nhej1",187,165,111,207
"Slc23a3",2,6,1,3
"Cnppd1",1004,803,442,969
"Retreg2",964,729,479,804
"Zfand2b",211,202,128,219
"Abcb6",149,161,103,182
"Gm29253",2,0,0,1
"Atg9a",404,354,198,427
"Ankzf1",713,629,347,742
"Glb1l",241,181,94,191
"Gm27943",0,0,0,0
"Stk16",931,931,475,1035
"Tuba4a",2932,2621,1433,2985
"A630095N17Rik",0,7,1,3
"Gm50472",0,0,0,1
"Dnajb2",363,269,128,307
"Ptprn",812,671,302,701
"Gm28294",0,2,1,4
"Resp18",3,3,1,2
"Gm28902",0,0,0,0
"Dnpep",1813,1526,914,1716
"Des",233,206,138,249
"Gm15179",5,9,1,6
"Speg",880,788,411,893
"Gm15178",13,9,5,11
"Gmppa",747,662,314,654
"Asic4",6,19,6,9
"Gm37264",4,2,1,1
"Chpf",850,766,396,772
"Obsl1",2238,1854,960,1969
"Tmem198",37,33,27,42
"Inha",27,20,8,26
"Gm15181",6,3,1,4
"Stk11ip",1450,1192,603,1178
"Gm15183",0,1,0,0
"Slc4a3",618,638,321,688
"Gm15180",0,0,0,0
"Gm15182",0,0,0,1
"Gm5257",2,5,2,1
"Gm29065",0,0,0,0
"Gm29068",0,0,0,0
"Gm29069",0,0,0,0
"Gm17751",0,0,0,0
"Mir6343",0,0,0,0
"Gm816",0,0,0,0
"Gm38265",0,0,0,0
"Epha4",1195,908,591,1055
"Mir6352",1,0,1,2
"Gm28386",8,2,2,11
"Gm28385",0,0,0,0
"Gm26263",0,0,0,0
"Gm28387",0,0,0,0
"Pax3",23,13,22,26
"Gm2102",0,0,0,0
"Sgpp2",103,77,43,67
"Gm28410",1,0,0,0
"Gm37884",0,0,0,0
"Farsb",3641,3226,1901,3707
"Gm28995",3,2,3,3
"4833412K13Rik",68,63,17,66
"BC035947",27,24,13,18
"Mogat1",12,14,4,6
"5730419F03Rik",23,18,10,16
"Gm29611",0,0,0,0
"Acsl3",6537,5984,3260,6166
"Utp14b",6666,5640,3073,5745
"Gm6159",12,3,1,5
"Gm29536",0,0,0,0
"Kcne4",0,2,1,1
"Gm29187",0,0,0,0
"Gm5830",2,0,1,0
"Scg2",16,24,12,26
"Gm19027",1,0,1,0
"Gm24160",0,0,0,0
"Ap1s3",953,855,526,1196
"Gm37886",28,25,14,27
"Wdfy1",2621,2315,1344,2691
"Gm10555",0,0,0,0
"Mrpl44",1092,952,509,1113
"Serpine2",743,686,416,711
"Gm5529",0,3,1,2
"Gm28071",2,0,1,0
"Gm28058",0,0,0,0
"Gm23934",2,0,0,0
"Gm38339",0,0,0,0
"9830004L10Rik",0,0,0,0
"Fam124b",2,2,4,3
"2310015K22Rik",0,0,0,0
"Gm37932",8,10,11,5
"Cul3",8652,7418,4612,9108
"Gm37902",96,72,62,81
"Gm37262",43,55,28,79
"Gm29125",0,0,0,2
"Gm6189",0,0,0,0
"1700016L21Rik",0,0,0,0
"Gm45261",0,0,0,0
"Dock10",8,6,14,21
"Gm37645",0,0,1,0
"Gm38062",0,0,0,2
"A630081D01Rik",0,0,0,5
"Gm29124",0,0,0,0
"Gm28066",0,0,0,1
"Nyap2",0,1,1,0
"Gm37210",0,0,0,0
"Gm6198",0,0,0,0
"Gm5530",0,0,0,0
"Gm7516",0,0,0,0
"Gm37114",0,0,0,0
"Mir6344",0,0,0,0
"Irs1",1003,945,370,825
"Gm9747",0,0,0,0
"Rhbdd1",460,418,232,394
"Gm19552",9,12,3,12
"Gm28940",11,11,2,16
"Gm22112",0,0,0,0
"Col4a4",29,15,16,17
"Col4a3",6,5,5,5
"C430014B12Rik",19,9,6,10
"Mff",2384,2003,1212,2425
"Gm28941",44,34,22,32
"Tm4sf20",18,27,7,23
"Gm47791",3,0,0,0
"Gm19257",0,0,0,0
"Gm36999",0,0,0,0
"Gm28942",1,0,0,0
"Gm17764",2,0,0,1
"Gm22396",0,0,0,0
"Agfg1",4726,3869,2438,4371
"A030005L19Rik",5,7,1,6
"A030014E15Rik",0,0,0,1
"Gm6217",0,0,0,0
"A030003K21Rik",0,0,0,0
"Gm7544",0,0,0,0
"Gm47955",0,0,0,0
"Gm47959",0,0,0,0
"Gm7553",0,1,1,1
"Slc19a3",74,63,29,64
"Gm7539",1,5,4,1
"Krtap28-10",0,0,0,0
"Gm47969",1,0,0,0
"A030005K14Rik",0,0,0,0
"Krtap28-13",0,0,0,0
"Gm29518",0,0,0,0
"Ccl20",40,31,16,30
"Gm29519",0,0,0,1
"Daw1",2,0,0,0
"Gm6244",0,1,0,0
"Sphkap",27,28,36,56
"Gm6374",1,0,2,1
"Gm37517",1,0,0,3
"Gm37989",0,0,0,0
"4933436I20Rik",2,2,2,5
"Gm25754",0,0,0,0
"Gm24555",0,3,0,0
"Pid1",977,839,364,751
"Gm37058",25,15,8,12
"Gm18304",6,1,1,6
"Mir6353",2,0,0,2
"Dner",124,92,21,33
"Gm37959",5,0,2,3
"Gm37925",1,1,0,0
"Mir5126",0,0,0,0
"Trip12",28952,22984,12381,24382
"Gm38374",105,81,44,92
"Gm37738",215,120,65,179
"Fbxo36",59,40,14,26
"Slc16a14",32,23,11,26
"AC167036.1",0,0,0,0
"Gm29284",0,0,0,4
"C130026I21Rik",1,0,0,1
"Rpl19-ps1",9,5,5,11
"Gm27907",0,0,0,0
"AC167036.2",0,0,0,0
"Gm7582",0,0,0,0
"Gm2389",0,0,0,0
"Gm18342",0,0,0,0
"A530032D15Rik",2,0,1,0
"Gm10553",0,0,0,0
"A530040E14Rik",1,0,0,0
"Gm16038",0,0,0,0
"Gm7592",0,0,0,0
"Gm6264",2,0,0,0
"AC123856.1",0,0,0,0
"Gm7609",0,0,0,0
"Gm16028",0,0,0,0
"Gm16026",0,0,0,0
"Gm2619",0,0,0,0
"Gm16025",0,0,0,0
"Gm7281",0,0,0,0
"AC147806.1",0,0,0,0
"Gm2427",1,0,1,0
"Gm16092",0,0,0,0
"AC147806.2",0,0,0,0
"AC147806.3",0,0,0,0
"G530012D18Rik",0,0,0,0
"Sp110",0,0,1,3
"Gm16094",0,0,0,0
"Sp140",13,11,5,13
"Gm10552",0,0,0,0
"Gm17017",1,1,0,0
"Sp100",1,0,3,0
"A630001G21Rik",11,13,6,15
"Mir8096",0,0,0,0
"Gm25472",0,0,0,1
"9930111H07Rik",0,0,1,0
"Gm22906",0,0,0,0
"Cab39",3797,3289,1958,3842
"Itm2c",1037,981,487,1068
"4933407L21Rik",0,0,2,1
"Gm28884",1,1,1,2
"Gpr55",1,0,0,0
"Gm28100",0,0,0,0
"Gm18180",10,12,11,20
"Spata3",0,0,1,3
"2810459M11Rik",83,59,31,99
"Psmd1",11366,9593,5907,11659
"Gm22786",2,2,1,7
"Htr2b",92,61,37,80
"Gm37914",93,78,47,114
"Gm21972",1,2,0,4
"Armc9",664,552,320,669
"Gm16341",2,1,0,1
"B3gnt7",2663,2241,1101,2099
"Gm28626",0,0,0,0
"Gm5258",0,1,0,0
"Gm28627",0,0,0,0
"Ncl",111022,94858,57525,120021
"Snora75",0,0,0,0
"Mir3535",52,38,26,36
"Gm24148",0,0,0,0
"Snord82",95,92,55,82
"C130036L24Rik",224,192,97,203
"Gm45908",0,0,0,0
"Nmur1",2,1,0,0
"Tex44",2,1,1,1
"Rpl30-ps6",1,2,0,0
"Ptma",31021,26147,15520,31126
"Pde6d",515,467,253,491
"Gm37152",37,21,18,34
"Cops7b",1045,929,534,1001
"Gm22955",0,0,0,0
"Gm37022",0,0,0,1
"Nppc",5,7,7,11
"Dis3l2",888,659,379,737
"Gm29097",7,7,3,6
"Gm29055",9,8,1,16
"Gm37485",7,13,6,18
"Gm38142",25,19,9,15
"Gm38010",15,11,8,11
"Gm37541",4,5,6,11
"Gm38021",9,5,1,9
"Gm6136",64,50,28,56
"Gm37967",6,6,2,11
"Gm28375",3,3,1,3
"Gm37017",0,2,0,0
"Gm37447",24,12,12,19
"Akp-ps1",0,0,0,0
"Gm29371",0,0,0,0
"Alppl2",0,0,1,1
"Alpi",0,0,0,0
"Gm29372",0,0,0,0
"Akp3",0,0,0,0
"Gm29374",1,0,3,0
"Ecel1",19,20,8,17
"Prss56",12,7,4,7
"Chrnd",4,6,7,14
"Chrng",15,12,6,10
"Eif4e2",3728,3032,1826,3483
"Gm26187",1,0,0,0
"Efhd1",57,44,40,73
"Efhd1os",0,0,0,1
"Gigyf2",6276,5220,2763,5561
"Gm22549",3,4,0,4
"Kcnj13",27,20,15,22
"Gm23504",3,2,4,4
"Snorc",2,0,0,2
"Ngef",27,20,12,19
"Neu2",0,1,0,0
"Gm17181",0,0,0,0
"Gm6153",2,3,4,5
"Inpp5d",694,466,189,225
"Atg16l1",2247,1830,1103,2013
"Gm25395",15,24,9,25
"Scarna6",21,31,6,32
"Sag",14,7,3,11
"Dgkd",3644,3257,1845,3574
"Gm19582",7,6,3,5
"4833421G17Rik",12,9,5,13
"Gm38365",37,40,23,48
"Usp40",1214,959,540,1079
"Gm25198",0,0,0,0
"Gm5832",0,0,0,1
"Gm15375",0,0,0,0
"AC087801.1",0,0,0,0
"Ugt1a10",1,0,0,0
"Gm20528",0,0,0,0
"AC087801.2",0,0,0,0
"Ugt1a9",1,0,0,0
"Ugt1a8",0,0,0,0
"Ugt1a7c",1,0,0,0
"Gm15373",0,0,0,0
"Ugt1a6b",1,0,0,0
"Gm15372",0,0,0,0
"Gm15370",0,0,0,0
"Ugt1a6a",0,0,0,0
"Gm15369",0,0,0,0
"Gm15374",0,0,0,0
"Gm15371",0,0,0,0
"Ugt1a5",0,0,0,0
"AC087801.3",0,0,0,0
"Gm15368",0,0,0,0
"Gm15376",0,0,0,0
"Ugt1a2",0,0,1,0
"Dnajb3",22,16,6,22
"Ugt1a1",0,0,0,0
"Mroh2a",298,253,124,226
"Hjurp",8162,6700,3524,7024
"Trpm8",0,0,1,0
"4930453O03Rik",0,0,0,0
"Spp2",1,0,1,0
"Gm29538",0,0,0,0
"Gm28888",0,0,0,1
"Glrp1",0,0,0,0
"Gm19589",1,0,1,0
"Gm38130",0,0,0,0
"Gm29336",0,0,0,0
"Arl4c",3942,3747,1795,3998
"Gm29335",0,0,0,1
"Platr5",5,6,5,17
"Gm29337",0,0,0,0
"Gm4753",0,0,1,0
"1700067G17Rik",0,0,0,0
"Gm18699",0,1,0,0
"Sh3bp4",2086,1647,975,1858
"Gm38312",599,547,263,581
"Gm5259",4,0,1,0
"Gm28342",0,0,0,0
"C030007H22Rik",0,0,0,0
"Agap1",3382,3008,1613,3215
"Gm37297",46,39,15,43
"Gm28499",10,6,6,8
"4933400F21Rik",70,64,30,74
"Gm26037",14,4,2,6
"Gm37521",18,17,11,14
"Gbx2",130,85,173,305
"D130058E05Rik",38,36,26,47
"Asb18",3,0,2,3
"Iqca",2,1,1,0
"4930434B07Rik",1,1,0,1
"Ackr3",189,121,50,88
"Gm38277",0,0,1,0
"Gm28721",2,0,0,0
"Gm28723",0,0,2,1
"Gm28722",0,0,0,0
"Gm35048",3,0,0,1
"Cops8",2284,1790,1084,2048
"Gm9991",0,0,0,0
"Col6a3",34,90,15,48
"Gm36970",0,0,0,0
"4930474B08Rik",0,0,0,0
"Mlph",46,43,12,32
"Prlh",0,0,0,0
"Rab17",15,13,14,21
"Gm28199",0,0,0,0
"Lrrfip1",2407,2186,1076,2287
"Rbm44",130,120,65,80
"Gm7776",0,0,1,2
"Ramp1",0,1,1,4
"Ube2f",1374,1127,700,1272
"Gm7785",91,51,38,90
"Scly",655,563,270,526
"Gm17090",5,8,5,12
"Espnl",2,8,9,6
"Klhl30",1,4,2,0
"Erfe",195,165,94,168
"Ilkap",2082,1797,957,1961
"1700020N18Rik",0,0,0,0
"Hes6",946,762,327,790
"Per2",187,117,80,189
"Gm28381",0,0,0,0
"Gm28382",0,0,0,0
"Gm19085",0,1,0,1
"Traf3ip1",1168,934,531,1174
"Asb1",499,390,216,414
"Gm28380",0,0,0,0
"Gm29100",3,0,0,5
"Twist2",11,6,4,7
"Gm29101",1,0,0,0
"Gm37600",6,1,3,3
"Hdac4",1816,1486,850,1649
"Gm37048",116,95,54,129
"Gm37036",44,23,18,28
"Gm29099",0,0,0,0
"Gm7837",6,1,4,2
"Ndufa10",3317,2914,1562,2944
"Mir6900",2,2,6,4
"Olfr1416",0,0,0,1
"Olfr1415",0,0,0,0
"Olfr1414",0,0,0,0
"Olfr1413",0,0,0,0
"1700054K02Rik",0,0,0,0
"Gm28478",0,0,0,0
"Olfr1412",0,0,0,0
"Gm44098",0,0,0,0
"Olfr1411",0,0,0,0
"Gm44099",0,0,0,0
"Olfr1410",1,0,1,0
"Olfr12",1,1,0,1
"Cops9",602,499,333,651
"Otos",2,1,3,4
"Gm29483",0,0,0,0
"Gm29482",0,0,0,0
"Gm29481",8,8,3,9
"Gpc1",2308,2021,820,1916
"Gm29480",45,39,10,45
"Mir149",1,1,0,0
"Ankmy1",14,18,12,10
"Dusp28",65,51,37,51
"5033417F24Rik",20,17,4,15
"Rnpepl1",1430,1243,575,1253
"9430060I03Rik",20,15,7,26
"Capn10",662,535,318,606
"Gpr35",20,11,6,11
"Gm18697",0,0,0,0
"Aqp12",2,3,1,0
"Kif1a",10831,10039,4699,10822
"Gm28086",1,0,0,0
"Agxt",0,0,0,0
"Mab21l4",7,3,1,1
"Crocc2",2,7,9,20
"Sned1",186,148,133,291
"Mir6901",0,0,0,0
"Mterf4",708,651,380,697
"Gm28535",18,9,8,13
"Gm7867",21,14,9,21
"Pask",1572,1417,807,1434
"Ppp1r7",3215,2796,1588,3239
"Mir6902",0,1,0,2
"Mir6345",2,1,0,2
"Gm26446",4,6,2,4
"Ano7",40,42,19,30
"Hdlbp",19917,16702,9486,18757
"Gm17415",23,25,13,22
"Septin2",10237,8258,4334,9139
"Farp2",147,115,71,122
"Gm37250",13,4,2,5
"Stk25",2043,1745,899,1897
"Gm28536",6,3,0,4
"Bok",412,389,203,506
"Thap4",748,652,355,712
"Gm10550",5,6,7,9
"Atg4b",1416,1163,637,1218
"Dtymk",3311,2685,1460,2996
"Ing5",3281,2713,1517,2928
"Gm22089",7,7,1,4
"D2hgdh",293,318,90,215
"Gal3st2",0,0,0,1
"Gm18666",0,0,0,0
"Gal3st2b",1,6,2,0
"Gm7889",3,3,1,0
"Gal3st2c",1,0,1,1
"Neu4",0,0,1,0
"Pdcd1",0,1,0,0
"Gm7891",0,0,0,0
"Gm7895",5,6,3,4
"Gm23389",0,0,0,0
"4930440C22Rik",0,0,0,0
"Gm23181",0,0,0,0
"Gm5264",0,0,0,0
"Fam174a",148,103,73,116
"BC055308",10,6,2,7
"Gm15427",155,134,72,164
"St8sia4",88,68,64,128
"Gm37642",4,2,1,1
"4930598F16Rik",1,0,0,0
"Gm37761",0,0,1,0
"Gm22360",0,0,0,0
"1700063A18Rik",0,0,0,0
"Gm24586",0,1,0,0
"Gm22917",0,0,0,0
"Gm37076",0,0,0,0
"Gm29601",0,1,0,0
"4930533P14Rik",0,0,0,0
"Gm26245",0,0,0,0
"Gm1833",0,0,0,0
"Gm26078",0,0,0,0
"Slco4c1",1030,738,166,305
"Panct2",347,203,59,152
"Slco6b1",2,0,0,0
"Gm9499",1,1,1,0
"Gm28901",1,0,0,0
"Gm6430",4,3,3,8
"Slco6c1",0,0,0,0
"Gm7133",0,0,1,0
"Gm7135",1,0,0,0
"Gm37171",0,0,0,0
"D1Ertd622e",401,382,243,540
"AC099860.1",0,0,0,2
"Ppip5k2",6941,6208,4318,7845
"Gin1",391,270,191,345
"Pam",493,474,267,560
"Gm37140",3,7,12,8
"Gm25413",0,2,0,2
"Gm3531",36,28,17,36
"B230216N24Rik",15,14,16,22
"Gm24465",1,1,0,0
"1810006J02Rik",1,0,0,0
"Gm29461",0,0,0,0
"Gm7952",2,3,2,9
"Gm29462",6,6,3,3
"Slco6d1",0,0,0,1
"Gm3555",14,8,4,12
"Gm26134",0,0,0,0
"Gm7967",10,10,4,4
"Gm29460",0,0,0,0
"Gm23434",0,0,0,0
"Gm18248",0,0,0,1
"Cntnap5b",1,1,0,0
"Prdx2-ps1",129,138,108,122
"Gm37877",0,0,0,0
"Gm19029",0,2,0,1
"Gm23602",0,0,0,0
"Gm29668",8,13,6,32
"Gm29667",9,18,9,18
"Gm18700",0,0,0,0
"Gm18185",0,0,0,0
"Gm29334",0,0,0,0
"Gm25537",0,0,0,0
"Gm20268",0,0,0,0
"Gm28801",0,0,0,0
"Psmb6-ps2",1,0,1,1
"Gm18969",0,1,1,0
"Gm28188",0,0,0,0
"Gm28187",0,0,0,0
"Gm24122",0,0,0,0
"Gm28623",0,0,0,0
"Gm23036",0,0,0,0
"Gm3116",0,0,0,0
"Gm20281",0,1,0,0
"Gm22034",0,0,0,0
"Gm18728",0,0,0,0
"Gm23965",0,0,0,0
"Gm29141",0,0,0,0
