"","MD5-R-EB","MD6-R-EB","MD7-R-EB","MD8-R-EB"
"Stau2",9.50525495829293,9.55803276866256,9.48026216543387,9.58357524163552
"Ube2w",9.23677223228157,9.23902156022648,9.28122778933776,9.31951359083252
"Gm38342",4.0937860123049,4.09792792545436,4.07242042912492,4.09885544560334
"Eloc",10.7466589240773,10.7522540948817,10.790819753064,10.8351534932132
"Tmem70",9.19872110741287,9.14990967302281,9.20878858855261,9.13376352598088
"Ly96",3.65210649471937,3.63937157963152,3.64516097652085,3.65142282183103
"Gm5828",5.28388502959751,5.31168259427337,5.26434703854947,5.28406050724737
"Jph1",10.2874680048539,10.3091983516503,10.4347922421141,10.4026735926615
"Gdap1",3.71722313546912,3.70194796866826,3.71260113541593,3.71398532097826
"Gm5251",3.6973810894694,3.67043860306602,3.66588056306274,3.65784532784493
"Gm16070",5.11892014909948,5.09065838130122,5.15575063535866,5.16775899622899
"Crispld1",8.47797814901215,8.48116018876332,8.61376656233019,8.63494827095517
"Pkhd1",3.79460399343103,3.77673929775339,3.79692723690609,3.78610446504065
"Mcm3",13.222836879611,13.2131206109587,13.2725984135157,13.185978484969
"Paqr8",8.61702533564062,8.67771258978092,8.86516887182907,8.81900549370557
"Efhc1",4.95756987673144,4.97646132481968,4.97326656001881,4.94120615279564
"Tram2",9.28501273199411,9.2699501862951,9.32914388816249,9.22986710525465
"Tmem14a",6.00990966541122,6.0413578899843,6.04050340312237,6.03327800180163
"Gsta3",5.79619297452887,5.79365192887555,5.89021914707412,5.85209113344354
"Kcnq5",5.31057307340857,5.3478366063203,5.28133073387492,5.25897921991577
"Gm7658",4.86461885157352,4.8518480858309,4.88417566529191,4.87105809662747
"Rims1",8.8098283815579,8.66957220922902,8.35861941972975,8.33753900478127
"Ogfrl1",9.35619327231278,9.37826109482679,9.47872436703174,9.3834160034525
"B3gat2",6.27394457932646,6.24952232776379,6.24814940990896,6.25526711907622
"Smap1",9.97120920570304,9.94180911407213,9.90223218047882,9.88950159080887
"Sdhaf4",7.51967868315615,7.50880354237689,7.43864454310641,7.44427803594775
"Fam135a",10.8049497763463,10.778387545519,10.8130214104675,10.7716967692112
"Gm37580",4.06335897825173,4.06545143177492,4.07973975554491,4.09173020577023
"Gm10222",3.83896014132741,3.80557262954647,3.85980778349895,3.83306527883868
"Gm28438",8.56960318782547,8.51319849475804,8.76879126071355,8.68548935407594
"Lmbrd1",9.45416703843502,9.49685157057464,9.44843424771575,9.42889904207127
"Adgrb3",6.07856062199569,6.02013899286263,6.02056586748363,6.02349456123921
"Gm37895",3.91554704781279,3.91186923886527,3.94207723488259,3.90675091901568
"Gm36952",3.89068703274393,3.87479506929006,3.83447925503101,3.83919018370584
"Gm37602",3.8981487081901,3.89636967926205,3.86205645047379,3.89541390672035
"Gm5525",5.06334754744652,5.07321740433586,5.07915818492636,5.11900281829862
"Phf3",13.1298764396967,13.0994523958719,13.041151164029,13.0138809355172
"Gm37522",6.23516338963474,6.23925521232058,6.21991834292848,6.23972678433939
"Gm37906",7.72542518725102,7.72865294208709,7.69719855627179,7.69604494528473
