"","MD1-R-EB","MD2-R-EB","MD3-R-EB","MD4-R-EB"
"Gm15789",4.94971920924754,12.6090327362669,9.39675872114497,18.4463503199603
"6820402A03Rik",19.7988768369902,13.5789583313643,18.7935174422899,16.5046292336487
"Gm37285",17.3240172323664,15.5188095215592,18.7935174422899,11.6503265178697
"Gm37755",18.5614470346783,30.067693448021,26.4817745777722,17.4754897768045
"Acadl",553.131121633413,570.316249917302,492.048456670864,504.847482441019
"Lancl1",650.888076016052,606.203496935907,676.566627922438,639.797097939676
"Cps1",16.0865874300545,6.78947916568216,12.8137618924704,13.5920476041813
"Ikzf2",50.7346218947873,60.135386896042,57.2348031197012,54.3681904167251
"Spag16",69.2960689294656,65.9549404666267,46.9837936057248,47.5721666146345
"Bard1",2262.02167862613,2326.85150263879,2597.77666100017,2607.73141891649
"Gm16236",12.3742980231189,17.4586607117541,5.12550475698816,11.6503265178697
"Atic",7196.89173024593,7274.44196323089,7180.83216454042,7090.19454666685
"Fn1",23294.6160285213,27065.7737311944,28918.9520897201,27446.2275550146
"Apol7d",21.0363066393021,23.2782142823388,32.4615301275917,25.2423741220509
"Mreg",2890.63601820057,2887.46849660511,2834.40413061445,2591.22678968285
"Gm25360",47.0223324878517,24.2481398774363,36.7327840917485,18.4463503199603
"Pecr",535.807104401047,521.819970162429,638.125342245026,573.778581005081
"Tmem169",4.94971920924754,7.75940476077961,6.83400634265089,20.3880714062719
"Xrcc5",5565.95925079886,5432.55325814083,5717.5005564203,5730.98978624872
"Smarcal1",1003.55556967494,935.008273673943,951.635383214136,855.328138520265
"Gm39662",8.6620086161832,21.3383630921439,19.6477682351213,9.70860543155806
"Rpl37a",2711.20869686534,2510.1674401122,2647.32320698439,2040.7488617135
"Igfbp2",3771.68603744663,4104.72511845241,4512.15268773525,3937.81036303995
"Igfbp5",18.5614470346783,29.0977678529235,39.2955364702426,12.6211870610255
"Tns1",425.675851995289,469.443988027167,820.935011910938,601.9335367566
"Arpc2",3364.57163248602,3453.90504414202,3172.68744457567,3539.75754034607
"Aamp",2717.3958458769,2539.26520796513,2684.91024186897,2223.2706438268
"Pnkd",688.010970085409,740.053229059356,665.46136761563,582.516325893483
"Tmbim1",615.002611749007,631.421562408441,688.526139022077,627.17591087865
"Gm37931",18.5614470346783,13.5789583313643,23.0647714064467,5.82516325893483
"Catip",43.310043080916,50.4361309450675,43.5667904343994,37.8635611830764
"Slc11a1",56.9217709063468,58.1955357058471,68.3400634265089,54.3681904167251
"Ctdsp1",654.600365422988,562.556845156522,547.574758204902,461.158757999008
"Vil1",64.3463497202181,83.4136011783808,50.4007967770503,50.4847482441019
"Usp37",3766.73631823738,3998.0333029917,4102.96655796903,4385.37707343477
"Gm37733",100.231813987263,99.9023362950375,91.4048348329556,82.5231461682435
