,MD-R-EB-1,MD-R-EB-2,MD-R-EB-3,MD-R-EB-4,MD-R-EB-5,MD-R-EB-6,MD-R-EB-7,MD-R-EB-8,MD-R-EB-9,MD-R-EB-10,MD-R-EB-11,MD-R-EB-12
Nhp2,3157,5298,4512,2823,5889,3608,4406,5277,3911,3520,2790,3208
Rmnd5b,594,1101,881,524,891,1031,1352,1631,1429,535,523,484
N4bp3,397,850,738,321,577,1268,1519,1733,1345,454,361,395
D930048N14Rik,266,450,445,172,479,610,768,687,685,327,340,413
0610009B22Rik,312,489,429,243,514,441,526,597,547,301,452,399
Sec24a,2229,2823,2432,1497,2940,1498,1787,2315,2176,2028,2258,2078
Gm25291,5,5,15,6,12,6,7,19,9,15,10,10
Sar1b,522,660,588,408,694,322,464,589,530,431,667,573
Jade2,1338,3251,2997,1712,3540,845,1105,1529,1129,1981,1447,2051
Gm39822,2,0,0,0,0,0,0,0,1,0,1,0
Gm26061,0,0,0,0,0,0,0,0,0,0,0,0
Cdkn2aipnl,1586,2282,2000,1233,2188,1437,1769,2272,1907,1538,1555,1796
Ube2b,1758,2422,2044,1362,2695,912,1196,1377,1219,1801,2080,1865
Gm12204,5,9,8,6,16,5,3,4,5,9,11,9
Cdkl3,164,196,156,82,205,115,127,132,119,156,172,192
Gm12205,4,6,7,2,11,1,3,4,5,3,13,9
Ppp2ca,8178,12880,11134,7074,13247,6634,8362,9751,8625,8716,11141,10808
Gm24157,4,12,6,0,6,2,1,6,3,5,5,3
Mir3061,0,0,0,0,0,0,0,0,0,0,0,0
Olfr1373,0,0,0,0,0,0,0,0,0,0,0,0
Olfr1372-ps1,174,228,222,126,261,30,38,47,45,196,232,254
Gm12206,0,0,1,0,0,0,0,1,0,0,0,0
Olfr1371,0,0,0,0,0,0,0,1,0,0,0,0
Skp1a,5955,11159,9269,5430,10356,8426,11088,11761,9727,5894,7839,8129
Gm12207,35,65,51,23,43,39,47,46,38,36,45,59
Tcf7,3674,3040,2736,1751,3299,929,1225,1621,1161,3774,3378,2920
A630014C17Rik,70,17,16,9,20,5,10,11,15,67,52,37
Vdac1,8579,11425,9137,5557,11009,10580,13009,16424,13592,8848,9452,8768
9530068E07Rik,1528,1056,925,517,944,515,690,753,682,1273,1476,1254
Gm12208,11,8,5,2,6,4,5,5,1,9,8,14
Gm12209,2,1,1,1,0,2,3,7,3,0,0,0
Gm12210,0,0,0,0,0,0,0,0,0,0,0,0
Fstl4,170,17,17,12,16,3,7,6,5,129,101,30
Gm11186,1,2,0,0,0,0,2,0,0,3,0,0
Gm11189,0,0,0,1,0,2,0,1,1,0,0,0
Hspa4,16259,33282,28062,18362,36186,23503,28867,36169,32083,18223,22103,23924
Zcchc10,388,958,731,505,940,958,1136,1467,1217,439,572,643
Gm11188,0,0,0,2,0,0,0,0,0,0,0,0
Aff4,18489,17039,14937,9680,18158,11008,13799,17564,15447,16996,17229,14479
Gm25930,1,8,7,5,8,1,4,12,6,6,12,12
Mir6920,1,7,4,4,5,2,3,3,3,4,6,0
Leap2,46,36,23,10,35,14,23,21,22,33,21,22
Uqcrq,784,1273,1019,586,1095,951,1203,1797,1149,805,871,1031
Gdf9,8,12,4,6,6,3,6,12,18,9,9,8
Gm10447,14,1,0,0,2,0,0,0,0,7,8,5
Shroom1,174,39,31,14,35,4,10,17,8,141,72,38
Gm12212,2,0,1,0,1,0,1,0,0,1,1,1
Gm9837,2,0,1,0,0,0,0,0,1,4,2,0
Sowaha,15,7,7,4,13,6,8,10,1,18,13,11
Gm9945,0,0,1,2,0,0,0,1,0,3,1,0
Rpl9-ps3,0,0,2,1,1,0,0,1,0,1,0,2
Septin8,4382,1692,1425,722,1352,390,579,679,513,3756,3368,1577
A430108G06Rik,18,3,6,2,2,2,1,2,4,9,15,8
Kif3a,1762,962,808,520,898,500,596,800,622,1761,1489,981
Il4,47,42,43,22,48,19,14,28,24,51,69,39
Il13,0,2,0,0,0,0,0,1,0,1,0,0
Rps2-ps4,2,6,7,1,6,0,2,5,0,5,2,3
Rad50,3801,5609,4816,2954,5319,3369,4482,6136,5483,4259,4460,4332
Gm22275,16,28,21,9,17,13,9,9,17,18,27,11
Il5,2,6,2,3,5,0,2,1,0,0,1,4
Gm12214,0,0,0,0,0,0,0,0,0,0,0,0
Gm12213,0,5,4,1,5,0,1,0,0,4,1,0
Mir7671,0,0,1,0,0,0,0,2,0,1,1,2
Irf1,775,2064,1816,962,1884,554,754,754,558,1387,1113,1487
Gm17334,139,279,257,112,338,45,59,82,45,265,210,281
Gm12216,5,14,17,4,11,7,16,5,10,6,9,10
Slc22a5,149,196,154,102,219,72,92,131,89,175,173,172
Gm12217,0,0,0,0,0,0,0,0,0,0,0,0
Gm12218,0,0,0,1,0,0,0,0,0,0,0,0
Gm50459,0,0,0,0,0,0,0,0,0,0,0,0
Gm12220,0,0,0,0,0,0,0,0,0,0,0,0
Slc22a21,112,56,44,37,60,5,11,21,17,102,101,66
Gm12219,11,7,7,3,8,0,1,4,0,15,11,9
Slc22a4,5,14,8,3,7,0,0,2,0,3,3,3
Pdlim4,677,131,99,46,86,24,26,21,20,593,414,124
P4ha2,1766,373,314,207,349,143,203,334,265,1441,1516,654
Gm12221,2,2,0,0,1,1,1,1,0,0,0,0
4933405E24Rik,0,0,0,0,0,0,0,0,0,0,0,0
Gm12222,0,2,0,0,1,0,0,0,0,0,0,0
Csf2,0,0,0,0,0,0,0,0,0,0,0,0
Gm12223,0,0,0,0,0,0,0,0,0,0,0,0
Il3,0,2,2,0,1,1,2,2,1,0,0,1
Acsl6,147,426,415,269,500,67,74,107,72,254,309,387
Gm12224,4,6,5,5,6,2,0,4,0,2,8,7
Meikin,0,0,1,0,0,0,1,0,0,0,0,0
Gm12226,0,0,0,0,1,1,0,0,0,0,0,1
Gm12225,0,0,0,0,0,0,0,0,0,0,0,0
Fnip1,2016,5045,4314,2867,5088,1317,1882,2401,2123,2083,2965,3067
Gm24198,1,5,6,1,6,1,3,2,2,4,2,1
Rapgef6,2698,2745,2257,1424,2700,1492,1901,2393,2103,2541,2951,2459
Gm26116,2,1,5,2,2,1,1,5,1,2,4,1
Cdc42se2,1846,2275,1826,1208,2185,1294,1680,2341,1857,1709,2129,2149
Gm12227,23,15,17,12,29,7,19,16,18,33,30,20
Gm12229,7,6,10,3,15,6,5,8,5,6,10,9
Lyrm7os,0,0,0,0,0,0,0,0,0,0,0,0
Lyrm7,73,45,30,30,48,71,84,103,88,61,73,55
Gm25426,1,0,0,0,1,1,0,0,0,0,0,1
Hint1,2274,3119,2621,1643,3380,2094,2560,3216,2316,2377,2207,2150
Gpx3,523,431,431,244,515,152,173,203,153,362,480,280
Tnip1,1525,1267,1019,616,1057,786,929,1310,988,1435,1334,1131
Gm12230,16,11,14,4,20,6,9,15,12,6,21,15
Anxa6,2283,1929,1561,889,1706,2060,2782,3227,3018,1543,1656,1327
Ccdc69,1,4,10,3,14,2,3,6,8,4,8,7
Gm2a,534,517,499,294,573,236,362,576,594,592,499,504
Atp5pb-ps,5,6,9,4,16,7,10,18,9,11,10,14
Mup-ps22,0,0,0,0,0,0,0,1,0,0,0,0
Slc36a3,0,1,0,0,0,0,2,1,3,0,0,0
Slc36a3os,0,0,0,0,0,1,0,4,5,0,0,1
Slc36a2,0,5,2,1,2,1,3,1,0,2,8,5
Slc36a1os,0,0,1,0,0,0,0,1,0,0,0,0
Slc36a1,592,755,573,306,625,225,280,339,288,548,526,519
Fat2,1,26,28,10,28,26,18,40,32,4,8,21
Sparc,8759,3418,2895,1404,3023,2324,3190,3445,2962,6179,5061,4034
Atox1,581,906,727,442,858,597,769,874,533,460,512,614
Gm12235,0,0,0,0,0,0,0,0,1,0,0,0
G3bp1,10923,17315,14482,9690,17536,10570,13400,15848,12833,10819,12521,13998
Gm22884,23,25,17,15,31,18,16,17,29,29,18,23
Gm12238,0,0,0,0,0,0,0,0,0,0,0,0
Mir7652,0,0,0,0,0,0,0,0,0,0,0,0
Glra1,0,22,9,12,15,0,0,2,0,7,10,14
Gm12236,0,0,0,0,0,0,0,0,0,0,0,0
Gm12237,0,0,0,0,0,0,0,0,0,0,0,0
Gm12239,0,0,0,0,0,0,1,0,0,0,0,0
Nmur2,1,0,1,0,0,0,0,0,0,2,3,0
Gm12240,0,1,2,0,1,0,1,1,0,0,0,0
Gm24253,0,0,0,0,0,0,0,0,1,0,0,0
Gm12241,1,0,0,0,0,0,0,0,0,1,0,0
Gm22603,0,0,0,0,0,0,0,0,0,0,0,0
Gria1,3,10,7,14,12,1,0,3,0,2,12,22
Gm12242,1,0,0,0,0,1,1,1,0,0,0,0
Fam114a2,2238,1682,1365,818,1547,1181,1455,2059,1758,2138,2212,1604
Mfap3,2677,2185,1999,1250,2577,873,1223,1437,1315,2394,2927,2562
Gm12243,1,0,0,1,0,0,0,0,0,2,1,0
4933424L21Rik,16,22,4,6,11,8,4,8,5,19,19,10
Galnt10,1736,745,658,417,715,246,275,367,275,1310,1226,842
4933426K07Rik,21,12,8,7,17,4,14,9,6,18,11,9
Gm24582,1,2,1,3,4,2,1,0,4,4,2,1
2010001A14Rik,35,6,20,1,11,16,17,33,17,35,32,22
Sap30l,913,431,357,210,484,245,287,377,251,712,616,499
Hand1,12662,21,28,3,12,11,15,8,14,7255,3914,134
Gm12244,0,0,0,0,0,0,0,1,2,0,0,1
Gm12245,0,0,0,0,0,1,0,0,0,0,0,1
Gm26025,0,0,0,1,0,0,0,0,0,1,0,0
Gm12249,0,4,3,0,2,0,2,3,1,0,2,2
Larp1,15841,19273,16047,10410,18961,10717,13433,17195,14474,16190,15784,15418
Gm12248,48,85,58,47,77,32,29,46,26,54,49,44
Gm12247,12,14,6,5,11,1,0,3,1,9,7,14
Cnot8,1964,2479,1905,1053,2008,1022,1286,1577,1363,1751,1725,1539
Gemin5,5547,7660,6595,4318,8146,4987,6335,8224,7021,6075,5989,6500
Gm12246,18,26,22,13,28,5,22,18,17,21,25,20
Mrpl22,517,636,620,386,746,538,625,851,511,595,652,601
Gm12250,9,13,12,6,14,5,16,7,5,15,12,12
Igtp,59,111,114,94,133,24,31,43,40,113,128,149
Irgm2,71,102,131,94,156,28,19,45,31,116,165,169
Gm5038,3,1,0,0,1,0,1,2,0,4,6,2
4930438A08Rik,0,2,1,3,2,0,0,0,0,0,1,2
Zfp692,771,752,676,413,789,458,548,684,493,739,825,783
Zfp672,491,378,362,193,463,254,294,393,296,525,638,589
1700047K16Rik,53,30,25,14,28,26,30,27,34,62,61,52
Sh3bp5l,1000,944,820,456,913,483,662,853,616,882,911,905
Lypd8,0,0,0,0,0,0,0,0,0,0,0,0
Gm12251,4,4,0,0,2,0,1,2,2,4,6,0
Gm12252,0,0,0,0,0,0,0,0,0,0,0,0
1810065E05Rik,0,0,0,0,0,0,0,0,0,0,0,0
Gm12253,0,0,0,0,0,0,0,0,0,0,0,0
Lypd9,0,0,0,0,0,0,0,0,0,0,0,0
Olfr30,0,0,0,0,0,0,0,0,0,0,0,0
Olfr333-ps1,0,0,0,0,0,0,0,0,0,0,0,0
Olfr332,0,0,0,0,0,0,0,0,0,0,0,0
Olfr331,0,0,0,0,0,0,0,0,0,0,0,0
Gm12254,5,10,8,4,12,8,5,12,9,10,9,12
Olfr330,0,0,0,0,0,0,0,0,0,0,0,0
Gm12255,0,0,0,0,0,0,0,0,0,0,0,0
Olfr329,0,0,0,0,0,0,0,0,0,0,0,0
Olfr328,0,0,0,0,0,0,0,0,0,0,0,1
Olfr224,0,2,0,2,0,0,0,0,0,0,0,0
Olfr326-ps1,0,0,0,0,0,0,0,0,0,0,0,0
Olfr325,0,0,0,0,0,0,0,0,0,0,0,0
Olfr324,0,0,1,0,0,0,0,0,0,0,0,0
2210407C18Rik,0,0,0,0,0,0,0,0,0,0,0,0
Olfr323,0,0,0,0,0,0,0,0,0,0,0,0
Trim58,0,0,0,0,0,1,1,0,1,0,0,0
Olfr322,0,0,1,0,0,0,0,0,0,0,0,0
Gm22599,0,0,0,0,0,0,0,0,0,0,0,0
Olfr320,0,0,0,0,0,0,0,0,0,0,0,0
Gm12570,1,1,0,0,1,0,0,0,2,0,0,0
Olfr319,0,0,0,0,0,0,0,0,0,0,0,0
Olfr318,0,3,1,6,3,1,0,0,0,2,2,3
Olfr317,0,0,0,0,0,0,0,0,0,0,0,0
Olfr316,0,0,0,0,0,0,0,1,0,0,0,0
Olfr315,0,0,0,0,0,0,0,0,0,0,0,0
Olfr314,0,0,0,0,0,0,0,0,0,0,0,0
Fam183b,1,17,6,3,13,11,12,48,20,3,4,4
Olfr313,0,0,0,0,0,0,0,0,0,0,0,0
Olfr312,0,1,0,0,0,0,0,0,0,0,0,0
Olfr311,0,0,0,0,0,0,0,0,0,0,0,0
Gm12258,258,180,157,89,201,95,119,174,160,216,291,275
Gm12259,3,4,2,1,2,1,0,1,0,3,4,6
2810021J22Rik,260,491,308,199,378,214,259,360,286,251,315,313
Zfp39,255,361,320,208,383,226,339,544,431,282,328,339
Gm12256,0,0,0,0,3,0,0,0,2,0,1,1
Gm12257,0,0,0,1,1,0,0,0,0,1,0,1
Btnl10,6,1,2,0,2,2,0,0,0,5,5,4
Rnf187,4158,3777,3273,1920,3843,1937,2349,3069,2786,4010,3679,3807
H2bu2,241,593,565,346,792,251,296,462,254,538,592,841
H2bu1-ps,117,238,207,104,298,124,192,227,141,240,246,292
Trim17,83,17,18,13,36,13,16,22,18,91,93,77
H2aw,155,265,230,141,325,41,63,75,61,149,172,248
Gm44313,0,0,0,0,0,0,0,0,0,0,0,0
H3f4,20,236,166,147,210,153,198,385,218,41,41,110
2310058D17Rik,90,34,35,7,41,14,11,18,14,80,83,92
Trim11,1154,919,826,406,944,475,610,739,534,1004,861,814
Obscn,12,32,31,23,45,11,13,15,20,23,27,33
Gm10435,0,0,0,0,0,0,1,0,0,0,1,0
Iba57,357,286,263,114,258,136,135,175,149,280,239,218
Gjc2,2,1,2,4,3,5,0,3,3,10,9,9
Guk1,953,1139,1038,597,1086,766,923,1324,899,930,880,928
2610507I01Rik,93,41,24,16,48,19,29,25,19,76,65,53
Mrpl55,536,537,513,282,529,353,454,607,471,475,557,523
Gm10434,8,6,8,4,10,2,7,4,1,8,10,7
2310033P09Rik,746,637,480,267,543,292,386,439,300,772,680,547
Arf1,7283,8811,7425,4219,8634,4467,5618,6309,5214,7017,6949,6327
Wnt3a,18,16,6,1,1,71,97,44,49,49,44,5
Wnt9a,66,89,59,31,95,12,18,10,15,60,43,61
Gm24756,0,0,0,0,0,0,0,0,0,0,0,0
Prss38,0,2,1,3,1,5,2,2,0,4,0,1
Gm15755,1,2,0,0,1,0,0,1,0,0,0,1
Snap47,1169,1494,1298,747,1388,841,1068,1228,1120,1101,1059,1119
Jmjd4,1191,1412,1199,675,1343,628,777,830,642,1233,1266,1244
Zfp867,498,562,566,351,757,239,333,354,303,509,665,619
Gm12263,10,14,4,7,12,10,12,10,12,6,5,5
Gm12262,2,2,0,0,0,0,1,0,1,0,1,2
Zkscan17,3422,2927,2512,1583,2912,1073,1385,1839,1500,3315,3476,2903
4933439C10Rik,297,138,126,50,165,77,103,101,102,274,291,269
Nlrp3,0,2,0,2,3,1,2,7,4,0,4,1
Olfr222,0,0,0,0,0,0,0,0,0,1,1,0
Gm12261,0,0,0,0,2,0,0,2,1,0,0,0
Olfr223,0,0,0,0,0,0,0,0,0,0,0,0
Gm5027,0,0,0,0,0,0,0,0,0,0,0,0
Olfr225,0,0,0,0,3,0,0,0,0,0,0,0
Mprip,6601,5309,4593,2816,5310,2459,3122,3525,2915,5761,5617,4828
1700007J10Rik,68,53,36,30,53,14,15,22,18,52,58,49
Gm12264,27,23,15,12,17,8,7,7,3,19,26,13
Pld6,58,88,94,32,94,88,96,145,96,87,56,94
Flcn,1456,2710,2213,1226,2565,566,686,866,624,1320,1281,1341
Gm16062,41,42,39,28,53,21,28,37,26,28,31,28
Cops3,2452,3684,3056,1968,3977,2394,3032,3783,3380,2834,3092,3085
Nt5m,193,126,88,50,104,33,67,64,56,139,144,130
Gm12714,0,0,0,0,0,0,0,0,0,0,0,0
1810063I02Rik,0,0,3,0,7,1,1,8,1,2,1,2
Med9os,2,3,1,1,1,3,4,3,2,5,6,8
Med9,856,725,584,331,654,410,534,672,444,775,790,643
Rasd1,50,70,58,37,98,34,30,43,26,57,65,60
Pemt,92,92,71,42,98,40,44,53,53,85,73,90
Gm27511,0,1,0,0,0,0,0,0,0,0,0,0
Rai1,5988,3094,2486,1144,1954,739,921,837,742,4978,3853,2905
4930412M03Rik,121,56,47,32,56,18,17,25,29,94,104,89
Srebf1,3176,3015,2458,1500,2649,1064,1375,1759,1328,2996,2611,2246
Mir6921,12,17,8,5,6,4,9,8,8,10,6,5
Mir6922,0,0,0,0,0,0,0,0,0,0,0,0
Tom1l2,440,429,347,210,411,189,224,313,281,368,335,287
Gm12265,0,0,0,0,1,0,0,1,0,0,0,0
Gm27711,0,0,0,0,0,0,0,2,0,1,0,0
Gm12266,9,7,3,5,11,5,4,9,12,13,4,7
Drc3,35,29,21,18,29,37,36,80,72,34,67,58
Atpaf2,868,974,787,502,755,479,613,838,695,728,791,636
Gid4,2490,2972,2466,1452,2411,1421,1875,2242,1946,2680,2617,2505
Gm12268,6,7,8,3,5,1,1,0,7,3,3,3
Gm12267,7,4,5,6,2,4,2,2,7,2,9,7
Drg2,2255,2108,1797,1049,2024,1356,1702,2104,1695,2044,2018,1671
Myo15,42,30,18,10,22,7,18,11,18,25,18,16
Alkbh5,5844,4986,4201,2746,5046,3129,3997,5449,4998,5180,6327,5479
Gm12622,0,1,2,0,3,0,0,1,0,2,0,0
Gm12628,2,0,0,0,0,0,0,0,0,3,0,1
Gm12623,0,0,0,0,1,0,0,0,0,0,0,0
Gm12621,0,0,0,0,0,0,0,0,0,0,0,0
Gm12627,0,0,0,0,0,0,0,0,0,0,0,0
Gm12613,0,0,0,0,0,0,0,0,0,0,0,0
Gm12614,0,0,0,0,0,0,0,0,0,0,0,0
Gm12615,0,0,0,0,0,0,0,0,0,0,0,0
Gm12626,0,0,1,0,0,0,0,0,0,0,0,0
Gm12625,0,0,0,0,0,0,0,0,0,0,0,0
Gm12619,0,0,0,0,0,0,0,0,0,0,0,0
Gm12624,0,0,0,0,0,0,0,0,0,0,0,0
Gm12612,0,0,0,0,0,0,0,0,0,0,0,0
Gm12616,0,0,0,0,0,0,0,0,0,0,0,0
Gm12620,0,0,0,0,0,0,0,0,0,0,0,0
Gm12617,0,0,0,0,0,3,3,7,0,0,2,0
Llgl1,5774,3770,3275,2047,3741,1512,1924,2429,2084,5241,5398,4737
Flii,4762,3110,2514,1476,2808,1389,1668,1942,1745,3819,3294,2747
Mief2,316,374,310,165,353,218,276,348,257,278,258,250
Mir5100,1,3,0,0,0,0,0,2,0,0,2,0
Gm23341,3,3,2,2,3,3,2,1,0,5,3,1
Top3a,1347,1338,1084,604,1234,622,761,1045,823,1176,1231,1048
Smcr8,2971,4551,3716,2131,4378,1313,1620,1862,1511,2645,2670,2679
Shmt1,2264,4460,3720,2220,4209,2899,3786,4450,3287,2580,2339,2747
Gm24945,5,14,11,4,8,2,1,4,1,3,6,3
Gm12611,0,3,0,1,1,2,4,2,0,5,2,1
Gm12618,2,1,0,0,1,0,0,0,0,0,2,1
Dhrs7b,556,553,531,319,532,417,495,669,512,490,514,495
Tmem11,1199,1220,1086,645,1143,779,910,1232,1065,1290,1124,1065
Natd1,1088,1259,1078,485,1008,569,672,826,738,968,957,940
Map2k3os,48,59,54,37,52,96,103,133,105,55,59,60
Map2k3,728,745,627,407,723,752,875,1149,923,731,636,631
Kcnj12,17,62,88,35,69,25,43,79,53,40,45,92
Tnfrsf13b,6,15,13,8,14,5,7,10,9,4,8,5
Gm12269,0,2,0,0,0,0,0,0,0,0,0,0
Usp22,9319,6833,8832,3564,6822,3111,5872,5354,4450,12410,8565,7615
Rps13-ps5,0,1,2,1,1,0,1,0,0,0,1,1
Aldh3a1,0,5,18,7,9,29,47,61,37,5,2,2
Aldh3a2,630,947,1177,382,734,508,926,772,671,933,634,662
Slc47a2,0,8,2,5,8,8,16,21,7,4,5,2
Gm25929,0,0,0,0,0,0,0,0,1,0,0,0
Slc47a1,7,42,49,37,94,35,80,138,85,18,9,28
Gm45605,35,15,19,12,24,5,9,14,20,33,41,39
Gm12271,1,0,0,0,0,0,0,0,0,0,2,0
Rnf112,11,24,28,17,30,0,5,0,2,8,7,14
Mfap4,240,126,185,86,168,19,31,16,10,284,228,179
Mapk7,2432,1993,2476,906,1863,916,1604,1269,1073,3277,2025,1724
B9d1os,5,5,8,7,9,2,8,4,5,11,9,2
B9d1,306,465,602,227,391,266,464,380,280,460,400,406
Epn2,1875,2065,2709,1155,2114,1123,2146,1983,1638,2671,1791,1708
Gm12272,8,16,15,9,13,6,8,12,9,16,13,9
Grap,41,6,9,5,4,3,5,1,0,24,23,5
Slc5a10,3,28,38,4,15,9,17,5,2,18,9,9
Fam83g,653,1005,1353,420,742,306,525,304,238,989,520,599
Prpsap2,534,838,1156,540,936,633,1314,1184,805,845,627,763
Ulk2,1941,420,497,228,499,109,191,191,215,2007,1462,864
A530017D24Rik,116,123,180,78,149,75,183,135,147,179,141,126
Gm26964,7,5,3,0,0,0,8,3,5,30,4,1
Akap10,1167,1575,2058,766,1484,931,1792,1559,1310,1723,1248,1270
Gm23721,0,0,0,0,0,0,0,0,0,0,0,0
Gm12273,0,0,0,1,0,3,0,0,0,1,0,0
Specc1,1122,1308,1678,534,1217,394,656,498,441,1582,977,1205
Gm12274,3,0,1,0,0,0,1,0,1,0,0,1
AL592080.1,0,0,0,3,1,1,2,0,0,0,1,0
Adora2b,30,53,43,27,41,31,58,55,54,32,43,29
Zswim7,106,208,240,108,208,183,265,326,220,149,152,156
Ttc19,799,1137,1250,596,1189,719,1164,1032,849,1064,968,943
Gm12275,7,20,10,9,18,3,8,11,1,18,3,6
Ncor1,10564,13348,11135,7062,13352,8796,10745,12540,11928,10757,10152,10656
Gm12276,72,71,66,35,82,36,58,49,41,66,64,72
Pigl,341,582,435,287,451,631,750,987,787,355,346,396
Gm12278,3,2,2,1,2,1,2,3,1,3,2,4
Gm12949,0,2,0,1,1,1,0,2,1,1,1,0
Cenpv,283,530,463,316,583,454,539,796,737,303,305,467
Gm12279,19,14,12,10,16,9,17,21,8,11,14,22
Ubb,4888,5923,5256,2626,5311,3167,4172,4990,3827,5010,4772,4536
Gm12280,0,1,1,0,0,0,0,0,0,1,3,0
Trpv2,57,63,51,28,51,56,66,89,49,40,23,32
2410006H16Rik,2157,2024,1780,831,2129,1042,1341,1618,964,2437,2220,1518
Snord49b,45,88,104,50,93,59,66,89,37,63,58,68
Snord49a,91,239,228,86,243,113,133,178,122,105,181,179
Snord65,31,85,88,58,106,31,63,73,57,44,38,62
Lrrc75a,782,690,679,356,748,338,413,513,362,740,675,623
Lrrc75aos2,83,231,270,118,190,89,84,102,91,77,90,94
Lrrc75aos1,20,8,7,5,6,8,3,2,0,19,13,13
Mmgt2,342,247,267,119,268,109,175,173,155,311,314,304
Gm12281,0,0,0,1,0,0,0,0,0,0,0,3
Zfp287,166,272,235,149,307,123,161,168,156,158,271,277
Gm27194,12,17,18,8,18,13,16,12,9,15,5,12
Wsb2-ps,0,0,0,0,0,0,0,0,0,0,0,0
Zfp286,241,269,237,142,307,111,143,191,178,214,284,262
Gm10428,0,0,0,0,0,0,0,0,0,0,0,0
Zfp286os,1,0,0,0,1,1,0,1,0,0,1,0
Gm24151,1,1,1,1,0,0,1,0,2,0,1,3
Trim16,6,25,22,23,41,46,45,70,71,6,8,8
Fbxw10,10,37,27,15,20,26,37,40,30,27,10,18
Tvp23b,455,621,543,319,612,375,445,582,536,357,620,539
Tvp23bos,1,1,0,1,0,1,2,4,1,0,0,1
Cdrt4os2,1,1,1,0,0,0,1,1,0,0,0,0
Cdrt4,0,0,2,0,0,1,0,2,2,1,3,0
Cdrt4os1,0,0,1,0,1,0,3,1,0,2,0,0
Tekt3,1,0,0,0,0,0,0,0,0,2,1,0
Pmp22,3258,62,56,37,78,12,18,21,12,2392,1726,240
B430319H21Rik,0,0,0,0,0,0,0,0,0,0,0,0
Gm12285,0,1,1,0,2,0,0,0,1,0,1,0
Gm12286,5,1,4,2,7,2,7,6,10,3,6,4
B130011K05Rik,0,3,7,1,1,0,0,2,1,2,3,0
Gm12287,2,0,0,0,0,0,0,0,0,0,0,0
Gm12288,0,0,0,0,0,0,0,0,0,0,0,0
Hmgb1-ps3,2,1,2,1,4,1,1,2,0,2,1,0
Hs3st3b1,2618,212,122,52,93,187,200,314,305,2298,1919,604
Cox10,786,881,735,455,883,488,605,778,600,682,663,705
9630013K17Rik,13,24,22,18,21,14,21,17,16,13,25,33
Gm12289,7,10,23,9,19,17,23,12,6,5,12,19
2810001G20Rik,103,57,43,16,54,55,59,77,67,127,113,107
Gm12290,2,1,0,0,0,0,0,0,0,1,0,0
Hs3st3a1,121,1,3,0,3,0,1,3,0,68,54,11
Gm24275,0,0,0,0,0,0,0,0,0,0,0,0
Gm12291,0,0,0,0,0,0,0,0,0,0,0,0
Gm12292,0,0,0,0,0,0,0,0,0,0,0,0
Elac2,1819,2352,1868,1376,2369,1827,2312,2970,2287,1775,1796,1936
Arhgap44,416,564,506,295,567,209,266,360,307,371,412,475
Gm12294,11,22,23,9,21,16,3,15,13,8,14,19
Gm25991,2,1,0,1,0,1,2,2,1,0,0,2
1700086D15Rik,12,15,29,11,31,8,18,15,11,18,19,18
AL663045.1,6,6,8,0,8,6,3,4,5,2,6,2
Gm12293,1,0,0,0,0,0,0,0,0,0,1,0
Myocd,229,23,24,15,16,2,4,4,3,157,89,27
Gm12295,4,0,0,0,0,0,0,0,0,2,2,0
Gm26128,0,0,0,0,0,0,0,0,0,0,0,0
Map2k4,3082,3051,2526,1511,3164,1282,1673,2102,1792,2611,3064,2741
Mir744,0,0,1,1,1,0,4,1,0,2,3,0
Zkscan6,270,254,223,148,283,132,183,267,211,271,270,228
Dnah9,16,7,10,2,15,3,5,11,7,10,21,17
Gm12296,2,11,7,2,10,1,1,0,0,2,5,6
Shisa6,116,376,333,136,321,20,38,15,11,195,312,370
Gm12297,0,1,1,0,0,0,0,0,0,0,1,0
Gm12298,0,1,0,2,0,1,3,0,4,0,2,0
Pirt,22,58,47,54,95,145,138,235,225,13,14,42
Tmem238l,0,0,0,1,0,0,2,0,1,0,1,1
Gm12299,0,13,10,10,19,8,14,35,14,1,3,24
Tmem220,25,50,38,28,57,39,54,76,44,35,43,34
Adprm,416,655,511,334,628,321,431,559,484,395,443,481
Sco1,806,1078,922,582,1086,757,902,1311,1011,731,784,852
Myh3,5,33,30,26,47,52,80,114,51,16,16,26
Mir6923,0,0,0,0,0,0,0,0,0,0,0,0
2310065F04Rik,0,0,0,0,0,0,0,0,0,0,0,0
Myh2,0,1,0,0,0,0,0,0,0,1,0,1
9430073C21Rik,0,0,0,0,0,0,0,0,0,0,0,0
Myh1,0,0,0,0,0,0,0,1,0,0,0,1
Myhas,0,0,0,0,0,0,0,0,0,0,0,0
Myh4,1,0,0,0,1,2,0,1,5,1,0,0
Myh8,0,2,0,1,0,0,0,0,0,0,0,0
Myh13,7,40,25,21,35,36,50,143,69,13,6,25
Gm26476,0,0,0,1,0,0,0,0,0,0,0,1
Gas7,427,331,298,198,364,51,78,63,57,312,361,260
Gm12301,0,0,0,0,1,0,0,0,0,1,0,1
Glp2r,4,4,0,2,4,0,0,0,0,0,1,1
Rcvrn,2,2,0,0,2,0,0,2,0,0,1,1
Gsg1l2,0,0,0,0,0,0,0,0,0,0,0,0
Dhrs7c,0,0,0,0,1,0,0,0,0,0,0,0
Usp43,259,441,375,137,256,139,191,167,166,220,226,227
